,transaction_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,transaction_year,transaction_month,transaction_day,address,postcode,state,property_valuation,first_name,last_name,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,Age_group
3249,3250,2017-07-06,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34115.0,2017,July,Thursday,50602 Katie Lane,4701,QLD,6,Hussein,Ticic,Male,27,,Argiculture,High Net Worth,N,Yes,4.0,31.0,30s
3250,3251,2017-12-05,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,2017,December,Tuesday,463 Merry Center,3128,Victoria,10,Cammie,Edridge,Female,95,Safety Technician II,Financial Services,High Net Worth,N,Yes,8.0,46.0,40s
3251,3252,2017-06-12,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,2017,June,Monday,7798 Westport Trail,4031,QLD,9,Alexia,McTerrelly,Female,59,GIS Technical Architect,,High Net Worth,N,Yes,14.0,35.0,30s
3252,3253,2017-01-21,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,34586.0,2017,January,Saturday,6416 Grover Street,2322,New South Wales,7,Bernadine,Shakeshaft,Female,42,Cost Accountant,Financial Services,High Net Worth,N,Yes,7.0,33.0,30s
3253,3254,2017-12-30,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,2017,December,Saturday,5 Stone Corner Parkway,2093,New South Wales,9,Lissy,Paliser,Female,8,Human Resources Assistant I,Financial Services,Mass Customer,N,No,1.0,22.0,20s
3254,3255,2017-05-02,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0,2017,May,Tuesday,12357 Arapahoe Parkway,4740,QLD,3,Sutherlan,Truin,Unknown,47,Engineer IV,IT,High Net Worth,N,No,,,
3255,3256,2017-01-02,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,41701.0,2017,January,Monday,056 Petterle Drive,4075,QLD,4,Collen,Kew,Female,76,Professor,Financial Services,Affluent Customer,N,No,6.0,37.0,30s
3256,3257,2017-12-18,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,2017,December,Monday,4591 Del Sol Court,2745,New South Wales,8,Travis,Hulatt,Male,64,Senior Editor,,Mass Customer,N,Yes,10.0,43.0,40s
3257,3258,2017-08-15,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0,2017,August,Tuesday,2558 Morningstar Center,4221,QLD,8,Hettie,Godden,Female,77,Sales Representative,Retail,Mass Customer,N,Yes,18.0,44.0,40s
3258,3259,2017-01-05,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,35378.0,2017,January,Thursday,15566 Waxwing Place,2135,New South Wales,9,Rabi,,Male,74,Quality Control Specialist,,High Net Worth,N,No,10.0,69.0,60s
3259,3260,2017-02-24,1.0,Approved,,,,,1202.34,,,2017,February,Friday,8 Marquette Court,2204,New South Wales,11,Kelsy,Rao,Female,6,Research Associate,Telecommunications,High Net Worth,N,No,11.0,43.0,40s
3260,3261,2017-08-30,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,2017,August,Wednesday,7 Pepper Wood Crossing,3038,Victoria,8,Benedicto,Blumire,Male,6,,Property,Mass Customer,N,Yes,5.0,48.0,40s
3261,3262,2017-03-14,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,2017,March,Tuesday,3 Myrtle Pass,2095,New South Wales,12,Maynord,L'Episcopi,Male,65,Product Engineer,Entertainment,Mass Customer,N,No,12.0,63.0,60s
3262,3263,2017-11-05,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,42710.0,2017,November,Sunday,04449 Drewry Junction,2869,New South Wales,4,Quentin,Forte,Female,37,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,5.0,41.0,40s
3263,3264,2017-12-07,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,40336.0,2017,December,Thursday,14860 Clove Drive,3175,Victoria,5,Garret,Higginbottam,Male,88,,Financial Services,Mass Customer,N,Yes,17.0,44.0,40s
3264,3265,2017-10-01,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,33549.0,2017,October,Sunday,65973 Morrow Alley,2170,New South Wales,9,Isaak,Higounet,Male,64,Clinical Specialist,Health,High Net Worth,N,No,11.0,55.0,50s
3265,3266,2017-05-17,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,2017,May,Wednesday,54 Bonner Drive,3068,Victoria,10,Lambert,Edser,Male,68,Account Representative III,,Mass Customer,N,Yes,5.0,28.0,20s
3266,3267,2017-12-24,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,33429.0,2017,December,Sunday,563 Sundown Point,2226,New South Wales,10,Gerri,Prott,Male,20,,Property,High Net Worth,N,Yes,9.0,35.0,30s
3267,3268,2017-09-29,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,34079.0,2017,September,Friday,1 Toban Crossing,3616,Victoria,3,Estelle,Sam,Female,93,General Manager,Manufacturing,Mass Customer,N,No,20.0,36.0,30s
3268,3269,2017-06-18,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,41922.0,2017,June,Sunday,8551 Mayfield Court,3175,Victoria,12,Kalvin,Paskin,Male,96,GIS Technical Architect,,Mass Customer,N,No,1.0,28.0,20s
3269,3270,2017-08-05,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,2017,August,Saturday,6030 South Drive,2120,New South Wales,10,Tracey,Redsull,Male,47,Administrative Officer,Financial Services,Mass Customer,N,Yes,5.0,66.0,60s
3270,3271,2017-10-31,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,2017,October,Tuesday,7917 Norway Maple Way,2074,New South Wales,11,Daisi,Philip,Female,21,Chief Design Engineer,Property,High Net Worth,N,Yes,16.0,37.0,30s
3271,3272,2017-01-05,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,2017,January,Thursday,5 Coolidge Avenue,4750,QLD,2,Bar,Frankcom,Male,75,Payment Adjustment Coordinator,,Affluent Customer,N,No,9.0,29.0,20s
3272,3273,2017-10-25,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,33552.0,2017,October,Wednesday,9398 Declaration Circle,2021,New South Wales,7,Darline,Alpes,Female,72,General Manager,Entertainment,Mass Customer,N,No,11.0,45.0,40s
3273,3274,2017-11-18,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,2017,November,Saturday,31601 Birchwood Court,4105,QLD,8,Tory,Dosdell,Female,44,,Financial Services,Mass Customer,N,Yes,18.0,50.0,50s
3274,3275,2017-01-12,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,40487.0,2017,January,Thursday,07803 Dexter Pass,2170,New South Wales,9,Lela,Carrell,Female,24,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,No,6.0,47.0,40s
3275,3276,2017-11-01,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,2017,November,Wednesday,9 Hallows Circle,2113,New South Wales,11,Goddart,Pavelin,Male,10,Legal Assistant,,High Net Worth,N,No,3.0,44.0,40s
3276,3277,2017-04-21,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,34115.0,2017,April,Friday,5718 John Wall Plaza,4350,QLD,1,Demetris,Shapcote,Male,92,Computer Systems Analyst I,,Affluent Customer,N,No,10.0,61.0,60s
3277,3278,2017-04-22,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,2017,April,Saturday,011 Lotheville Junction,2099,New South Wales,10,Marcel,Eddolls,Male,66,VP Product Management,Financial Services,Affluent Customer,N,No,9.0,40.0,40s
3278,3279,2017-10-14,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,2017,October,Saturday,60 Cordelia Parkway,2759,New South Wales,8,Morgun,Razoux,Male,55,Staff Scientist,Financial Services,Mass Customer,N,No,14.0,64.0,60s
3279,3280,2017-05-27,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,2017,May,Saturday,34748 Charing Cross Point,3057,Victoria,10,Micki,McNamara,Female,49,General Manager,Financial Services,Mass Customer,N,Yes,21.0,36.0,30s
3280,3281,2017-05-22,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,33549.0,2017,May,Monday,2094 Bunting Junction,3059,Victoria,9,Peg,Cliff,Female,67,Administrative Assistant III,,Mass Customer,N,No,4.0,25.0,20s
3281,3282,2017-07-16,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,37499.0,2017,July,Sunday,1 Fairview Park,3977,Victoria,7,Helga,Nuzzi,Female,8,Clinical Specialist,Health,High Net Worth,N,No,13.0,64.0,60s
3282,3283,2017-03-14,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,38339.0,2017,March,Tuesday,4380 Rusk Terrace,2086,New South Wales,11,Rowe,Barbary,Female,46,Administrative Officer,Property,Mass Customer,N,Yes,6.0,44.0,40s
3283,3284,2017-10-20,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,34170.0,2017,October,Friday,6 Cascade Trail,2770,New South Wales,9,Jorrie,Cerman,Female,98,Chief Design Engineer,Retail,Affluent Customer,N,No,2.0,31.0,30s
3284,3285,2017-10-30,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,37626.0,2017,October,Monday,8107 Coolidge Pass,2075,New South Wales,12,Mendie,Teresi,Male,51,Recruiter,Health,Affluent Customer,N,Yes,9.0,36.0,30s
3285,3286,2017-03-21,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,2017,March,Tuesday,4171 Beilfuss Street,3153,Victoria,8,Kent,Hatter,Male,23,Assistant Media Planner,Entertainment,Mass Customer,N,No,20.0,61.0,60s
3286,3287,2017-12-27,1.0,Cancelled,Solex,Road,medium,small,1703.52,1516.13,38216.0,2017,December,Wednesday,48333 Waywood Road,2113,New South Wales,11,Marys,Vazquez,Female,30,Account Executive,,Affluent Customer,N,Yes,4.0,37.0,30s
3287,3288,2017-07-22,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,2017,July,Saturday,6 Golf Center,2042,New South Wales,10,Fair,Dewen,Unknown,47,Engineer III,IT,High Net Worth,N,No,,,
3288,3289,2017-09-08,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,39880.0,2017,September,Friday,5847 Bunting Alley,2130,New South Wales,11,Frederico,Spearman,Male,43,Assistant Manager,Property,Mass Customer,N,No,12.0,45.0,40s
3289,3290,2017-03-06,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,36367.0,2017,March,Monday,9 Fisk Point,3350,Victoria,4,Brandyn,Gain,Male,22,,Manufacturing,High Net Worth,N,Yes,18.0,60.0,60s
3290,3291,2017-08-19,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,41047.0,2017,August,Saturday,133 Quincy Avenue,3810,Victoria,4,Cindy,Eakin,Female,33,Staff Accountant II,Manufacturing,Mass Customer,N,No,13.0,67.0,60s
3291,3292,2017-12-27,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,2017,December,Wednesday,85 Carioca Drive,2154,New South Wales,11,Hamlen,Slograve,Male,71,Web Designer I,Retail,Affluent Customer,N,Yes,3.0,50.0,50s
3292,3293,2017-08-11,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,2017,August,Friday,50 Declaration Junction,3213,Victoria,6,Peg,Woodstock,Female,98,Automation Specialist IV,,High Net Worth,N,No,17.0,37.0,30s
3293,3294,2017-07-14,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0,2017,July,Friday,3 Maple Place,3064,Victoria,7,Juditha,Leidl,Female,90,Director of Sales,Manufacturing,Affluent Customer,N,No,6.0,36.0,30s
3294,3295,2017-11-28,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38216.0,2017,November,Tuesday,402 Clyde Gallagher Terrace,3153,Victoria,6,Cleavland,Karchowski,Male,14,Human Resources Assistant III,Retail,High Net Worth,N,Yes,9.0,58.0,50s
3295,3296,2017-03-14,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0,2017,March,Tuesday,08 Upham Place,2176,New South Wales,9,Leontyne,Jackett,Female,78,Quality Engineer,Financial Services,Affluent Customer,N,Yes,17.0,48.0,40s
3296,3297,2017-05-22,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,2017,May,Monday,6039 Columbus Court,2280,New South Wales,8,Addy,Moukes,Male,39,Product Engineer,Manufacturing,Mass Customer,N,No,13.0,48.0,40s
3297,3298,2017-05-30,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42404.0,2017,May,Tuesday,6406 Parkside Hill,2017,New South Wales,9,Christine,Baignard,Unknown,1,VP Quality Control,IT,Affluent Customer,N,Yes,,,
3298,3299,2017-03-21,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,2017,March,Tuesday,5 Larry Terrace,3130,Victoria,10,Sybille,Ballsdon,Female,27,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,12.0,43.0,40s
3299,3300,2017-02-03,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,33364.0,2017,February,Friday,0 Sachs Circle,4122,QLD,8,Quintus,Gouldthorpe,Male,47,Executive Secretary,Retail,Mass Customer,N,No,14.0,62.0,60s
3300,3301,2017-05-21,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,36367.0,2017,May,Sunday,873 Ludington Plaza,2204,New South Wales,10,Guntar,O'Halloran,Male,5,Associate Professor,,Mass Customer,N,Yes,6.0,36.0,30s
3301,3302,2017-07-24,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,38002.0,2017,July,Monday,518 Donald Street,2170,New South Wales,9,Faulkner,McKiernan,Male,17,Compensation Analyst,Financial Services,Affluent Customer,N,No,19.0,66.0,60s
3302,3303,2017-01-27,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,36146.0,2017,January,Friday,1172 Mesta Center,4740,QLD,2,Ced,Cuell,Male,51,Structural Engineer,Telecommunications,Affluent Customer,N,Yes,11.0,56.0,50s
3303,3304,2017-11-01,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0,2017,November,Wednesday,7216 American Ash Place,2062,New South Wales,12,Tymothy,Rodder,Male,43,,,Mass Customer,N,No,12.0,42.0,40s
3304,3305,2017-07-06,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,37220.0,2017,July,Thursday,24965 Mitchell Center,4124,QLD,6,Neddy,La Grange,Male,25,Senior Developer,Health,Mass Customer,N,Yes,11.0,46.0,40s
3305,3306,2017-12-20,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37626.0,2017,December,Wednesday,43 Eagle Crest Parkway,2295,New South Wales,8,Iggy,Whorton,Male,50,Compensation Analyst,Financial Services,Mass Customer,N,No,7.0,32.0,30s
3306,3307,2017-08-02,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,40779.0,2017,August,Wednesday,4 Tomscot Alley,4343,QLD,7,Portia,Thirlwall,Female,96,Analyst Programmer,Health,High Net Worth,N,No,14.0,44.0,40s
3307,3308,2017-07-02,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,33888.0,2017,July,Sunday,83 Graedel Court,4505,QLD,2,Daffi,Idale,Female,5,Cost Accountant,Financial Services,Mass Customer,N,Yes,14.0,44.0,40s
3308,3309,2017-11-20,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37874.0,2017,November,Monday,81 Westerfield Point,2768,New South Wales,10,Christie,Bremeyer,Male,34,Senior Sales Associate,,High Net Worth,N,Yes,3.0,48.0,40s
3309,3310,2017-11-30,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,35707.0,2017,November,Thursday,257 Ruskin Crossing,2200,New South Wales,10,Bethany,Jarrell,Female,83,VP Marketing,Property,Affluent Customer,N,Yes,12.0,61.0,60s
3310,3311,2017-05-09,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,40487.0,2017,May,Tuesday,6 North Court,3862,Victoria,7,Clary,Bennitt,Female,57,Civil Engineer,Manufacturing,Mass Customer,N,Yes,8.0,43.0,40s
3311,3312,2017-04-29,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38693.0,2017,April,Saturday,59 Coolidge Hill,2010,New South Wales,9,Franky,Nanninini,Unknown,49,Administrative Officer,IT,High Net Worth,N,No,,,
3312,3313,2017-04-17,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38482.0,2017,April,Monday,64 Nancy Plaza,3137,Victoria,7,Kori,Antoshin,Female,10,,Property,High Net Worth,N,Yes,5.0,28.0,20s
3313,3314,2017-12-17,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245.0,2017,December,Sunday,2 Donald Crossing,2880,New South Wales,1,Blakelee,Tassel,Female,50,,Financial Services,Mass Customer,N,Yes,12.0,50.0,50s
3314,3315,2017-04-22,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,42458.0,2017,April,Saturday,88389 Schiller Drive,3029,Victoria,7,Ninnette,Pandey,Female,77,Account Executive,Property,Mass Customer,N,Yes,5.0,28.0,20s
3315,3316,2017-12-15,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34170.0,2017,December,Friday,88 Michigan Junction,3109,Victoria,10,Stoddard,Giacomoni,Female,31,Structural Analysis Engineer,,Mass Customer,N,No,18.0,62.0,60s
3316,3317,2017-11-05,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,2017,November,Sunday,6 Ludington Place,2042,New South Wales,11,Ric,Kondrachenko,Male,35,Actuary,Financial Services,Mass Customer,N,Yes,11.0,52.0,50s
3317,3318,2017-01-01,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,36334.0,2017,January,Sunday,624 Harper Way,2094,New South Wales,10,Courtnay,Allmen,Male,37,,Manufacturing,High Net Worth,N,Yes,19.0,61.0,60s
3318,3319,2017-08-25,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,2017,August,Friday,15991 Saint Paul Road,4213,QLD,7,Erda,,Female,67,,Financial Services,Affluent Customer,N,Yes,19.0,57.0,50s
3319,3320,2017-09-09,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,38991.0,2017,September,Saturday,4 Mayfield Center,3155,Victoria,9,Anabella,Mealham,Female,16,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,6.0,28.0,20s
3320,3321,2017-12-16,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,2017,December,Saturday,0421 Anthes Court,2870,New South Wales,2,Ives,,Male,38,Software Test Engineer I,,High Net Worth,N,Yes,14.0,43.0,40s
3321,3322,2017-04-16,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,40487.0,2017,April,Sunday,18118 Maple Wood Crossing,2763,New South Wales,9,Hew,Sworder,Unknown,24,Financial Analyst,Financial Services,Affluent Customer,N,Yes,,,
3322,3323,2017-09-10,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,2017,September,Sunday,973 Menomonie Hill,3337,Victoria,4,Cortie,Hamshar,Male,99,Account Representative I,Health,High Net Worth,N,No,8.0,50.0,50s
3323,3324,2017-10-16,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,2017,October,Monday,282 Monterey Circle,4300,QLD,6,Sholom,,Male,32,Research Nurse,Health,Mass Customer,N,Yes,10.0,49.0,40s
3324,3325,2017-07-08,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,34143.0,2017,July,Saturday,14 Warbler Hill,2770,New South Wales,8,Sylas,,Male,80,Database Administrator IV,Manufacturing,High Net Worth,N,No,1.0,26.0,20s
3325,3326,2017-10-04,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,2017,October,Wednesday,75106 Oriole Junction,2030,New South Wales,12,Wes,Crotch,Male,83,Nurse,Manufacturing,High Net Worth,N,Yes,22.0,48.0,40s
3326,3327,2017-05-31,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,2017,May,Wednesday,11 Hermina Junction,3219,Victoria,3,Roma,Le Gallo,Male,84,Teacher,Manufacturing,Mass Customer,N,No,15.0,50.0,50s
3327,3328,2017-09-29,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,2017,September,Friday,42 Oxford Circle,2220,New South Wales,11,Arabella,Delgaty,Female,58,Food Chemist,Health,Mass Customer,N,No,6.0,61.0,60s
3328,3329,2017-09-02,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,2017,September,Saturday,1520 Summerview Road,2020,New South Wales,10,Karissa,Leal,Female,97,,,High Net Worth,N,No,13.0,48.0,40s
3329,3330,2017-03-14,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37539.0,2017,March,Tuesday,54 Hermina Road,2000,New South Wales,12,Tina,Pristnor,Female,70,,Health,Mass Customer,N,Yes,18.0,67.0,60s
3330,3331,2017-09-29,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,2017,September,Friday,3732 Linden Avenue,4820,QLD,1,Claire,Trahar,Female,18,Technical Writer,Financial Services,Mass Customer,N,No,8.0,51.0,50s
3331,3332,2017-03-29,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,2017,March,Wednesday,6043 Badeau Place,4820,QLD,1,Cissy,Jeffress,Female,43,Account Representative III,Health,Mass Customer,N,No,3.0,24.0,20s
3332,3333,2017-06-11,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,42458.0,2017,June,Sunday,6933 Leroy Parkway,4209,QLD,4,Celinda,Asher,Female,30,Software Test Engineer II,Property,Mass Customer,N,Yes,17.0,44.0,40s
3333,3334,2017-12-12,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,40784.0,2017,December,Tuesday,2 Homewood Center,2775,New South Wales,6,Koralle,Winckles,Female,63,VP Product Management,Health,Mass Customer,N,Yes,12.0,58.0,50s
3334,3335,2017-12-27,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,2017,December,Wednesday,38 Jackson Lane,3610,Victoria,3,Damian,Dutt,Male,47,Editor,Health,Mass Customer,N,No,16.0,43.0,40s
3335,3336,2017-07-12,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,37698.0,2017,July,Wednesday,322 Namekagon Trail,2107,New South Wales,11,Konstantine,Terne,Male,47,Research Assistant IV,Manufacturing,Mass Customer,N,Yes,8.0,44.0,40s
3336,3337,2017-07-17,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,2017,July,Monday,411 Anthes Circle,2030,New South Wales,12,Brendan,Aird,Male,58,,Argiculture,Mass Customer,N,Yes,16.0,46.0,40s
3337,3338,2017-06-05,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38206.0,2017,June,Monday,6956 Clyde Gallagher Park,2281,New South Wales,9,Nata,Ozanne,Female,48,,Manufacturing,Mass Customer,N,Yes,10.0,58.0,50s
3338,3339,2017-06-04,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,2017,June,Sunday,12061 Rowland Alley,3228,Victoria,8,Andrea,Rand,Male,76,Programmer Analyst III,Health,Mass Customer,N,No,21.0,37.0,30s
